0.0,0.0
8e-10,0.008
1.6e-09,0.012
2.4e-09,0.016
3.2e-09,0.032
4e-09,0.056
4.8e-09,0.088
5.6e-09,0.096
6.4e-09,0.096
7.2e-09,0.088
8e-09,0.068
8.8e-09,0.048
9.6e-09,0.02
1.04e-08,0.004
1.12e-08,0.0
1.2e-08,0.004
1.28e-08,0.0
1.36e-08,-0.008
1.44e-08,-0.016
1.52e-08,-0.024
1.6e-08,-0.032
1.68e-08,-0.024
1.76e-08,-0.016
1.84e-08,-0.016
1.92e-08,0.008
2e-08,0.008
2.08e-08,0.016
2.16e-08,0.02
2.24e-08,0.012
2.32e-08,0.008
2.4e-08,0.004
2.48e-08,0.0
2.56e-08,-0.008
2.64e-08,-0.012
2.72e-08,0.0
2.8e-08,0.0
2.88e-08,0.0
2.96e-08,0.004
3.04e-08,0.012
3.12e-08,0.012
3.2e-08,0.012
3.28e-08,0.016
3.36e-08,0.012
3.44e-08,0.024
3.52e-08,0.04
3.6e-08,0.044
3.68e-08,0.04
3.76e-08,0.032
3.84e-08,0.004
3.92e-08,-0.024
4e-08,-0.048
4.08e-08,-0.068
4.16e-08,-0.068
4.24e-08,-0.064
4.32e-08,-0.052
4.4e-08,-0.056
4.48e-08,-0.052
4.56e-08,-0.048
4.64e-08,-0.048
4.72e-08,-0.044
4.8e-08,-0.036
4.88e-08,-0.016
4.96e-08,0.012
5.04e-08,0.032
5.12e-08,0.04
5.2e-08,0.036
5.28e-08,0.032
5.36e-08,0.004
5.44e-08,-0.02
5.52e-08,-0.044
5.6e-08,-0.06
5.68e-08,-0.06
5.76e-08,-0.056
5.84e-08,-0.056
5.92e-08,-0.052
6e-08,-0.064
6.08e-08,-0.064
6.16e-08,-0.072
6.24e-08,-0.06
6.32e-08,-0.056
6.4e-08,-0.044
6.48e-08,-0.032
6.56e-08,-0.02
6.64e-08,-0.012
6.72e-08,-0.016
6.8e-08,-0.02
6.88e-08,-0.032
6.96e-08,-0.048
7.04e-08,-0.052
7.12e-08,-0.072
7.2e-08,-0.064
7.28e-08,-0.06
7.36e-08,-0.052
7.44e-08,-0.052
7.52e-08,-0.052
7.6e-08,-0.044
7.68e-08,-0.044
7.76e-08,-0.044
7.84e-08,-0.032
7.92e-08,-0.012
8e-08,0.008
8.08e-08,0.028
8.16e-08,0.044
8.24e-08,0.036
8.32e-08,0.036
8.4e-08,0.02
8.48e-08,0.008
8.56e-08,0.008
8.64e-08,0.008
8.72e-08,0.004
8.8e-08,0.004
8.88e-08,-0.008
8.96e-08,-0.02
9.04e-08,-0.044
9.12e-08,-0.056
9.2e-08,-0.052
9.28e-08,-0.052
9.36e-08,-0.044
9.44e-08,-0.024
9.52e-08,-0.004
9.6e-08,0.004
9.68e-08,0.012
9.76e-08,0.008
9.84e-08,0.012
9.92e-08,0.012
1e-07,0.02
1.008e-07,0.024
1.016e-07,0.032
1.024e-07,0.028
1.032e-07,0.02
1.04e-07,0.008
1.048e-07,-0.004
1.056e-07,-0.024
1.064e-07,-0.036
1.072e-07,-0.04
1.08e-07,-0.032
1.088e-07,-0.032
1.096e-07,-0.024
1.104e-07,-0.004
1.112e-07,-0.004
1.12e-07,0.0
1.128e-07,0.0
1.136e-07,0.0
1.144e-07,0.004
1.152e-07,0.016
1.16e-07,0.008
1.168e-07,0.012
1.176e-07,0.016
1.184e-07,0.016
1.192e-07,0.012
1.2e-07,-0.008
1.208e-07,-0.016
1.216e-07,-0.02
1.224e-07,-0.02
1.232e-07,-0.02
1.24e-07,-0.012
1.248e-07,-0.012
1.256e-07,0.0
1.264e-07,0.0
1.272e-07,0.008
1.28e-07,0.004
1.288e-07,0.004
1.296e-07,0.004
1.304e-07,0.008
1.312e-07,0.016
1.32e-07,0.004
1.328e-07,0.012
1.336e-07,0.012
1.344e-07,0.0
1.352e-07,-0.004
1.36e-07,-0.012
1.368e-07,-0.016
1.376e-07,-0.024
1.384e-07,-0.016
1.392e-07,-0.012
1.4e-07,-0.008
1.408e-07,-0.008
1.416e-07,0.0
1.424e-07,0.0
1.432e-07,-0.004
1.44e-07,-0.004
1.448e-07,0.008
1.456e-07,0.02
1.464e-07,0.024
1.472e-07,0.028
1.48e-07,0.028
1.488e-07,0.024
1.496e-07,0.016
1.504e-07,0.004
1.512e-07,-0.008
1.52e-07,-0.008
1.528e-07,-0.012
1.536e-07,-0.012
1.544e-07,-0.012
1.552e-07,-0.012
1.56e-07,-0.02
1.568e-07,-0.016
1.576e-07,-0.024
