392149.1735447569;(0.011656983152522423+0.013315672089049203j)
784298.3470895138;(-0.010419146497953242-0.01592357333897376j)
1176447.5206342707;(0.019333376284029112+0.003005843022133934j)
1568596.6941790276;(-0.002643068422492785-0.01976669506564096j)
1960745.8677237844;(-0.013874488489166416+0.013926652392420991j)
2352895.0412685415;(-0.012163019897659234-0.013917095954684686j)
2745044.214813298;(0.014182823304588567+0.008409137583928654j)
3137193.388358055;(0.013892308493193293-0.007873917182372623j)
3529342.561902812;(-0.01273092390356825-0.008484143219861231j)
3921491.735447569;(0.00979691969769565+0.011732292356210603j)
4313640.908992326;(-0.01533123439587349+0.004759973095979674j)
4705790.082537083;(0.017594692583632308-0.002998822034856962j)
5097939.25608184;(0.017104454183524125+0.011276587020051444j)
5490088.429626596;(0.021321481400092566-0.009670437953543573j)
5882237.603171353;(-0.00402389771235189+0.019482680501638736j)
6274386.77671611;(0.0002956008582852731+0.018126530753721115j)
6666535.950260867;(-0.013307373899821139-0.003122889187279525j)
7058685.123805624;(-0.011751932212370319+0.002860018815671322j)
7450834.297350381;(0.0012647110060774412+0.011211217037115294j)
7842983.470895138;(-0.007495420773294576-0.0036642199184638655j)
8235132.644439895;(-0.006115388658682699-0.005124126741442124j)
8627281.817984652;(-0.008389514262278682+0.0014131980310186254j)
9019430.991529409;(-0.006272182794531318-0.005588411817645782j)
9411580.165074166;(-0.008463223968582258-0.0050294241238137746j)
9803729.338618923;(-0.011823804889966018-0.0015849481982658548j)
10195878.51216368;(-0.0015001335517789182+0.013733408969046406j)
10588027.685708435;(0.009271234610586243+0.012549909709762202j)
10980176.859253192;(-0.006434098369184451-0.006514429033516056j)
11372326.03279795;(-0.007277497211802709+0.004601637668620666j)
11764475.206342706;(-0.007897001635565415-0.0020479836165492207j)
12156624.379887464;(0.005843717978448752-0.0031829540724299926j)
12548773.55343222;(0.004887595508363512+0.003277864729734946j)
12940922.726976978;(-0.005052106468507833+0.002068224983485407j)
13333071.900521735;(0.005003673583868406-0.000352160838337201j)
13725221.074066492;(0.0051555702332014225+0.0030206474908971532j)
14117370.247611249;(-0.005399007445361704+0.000787602314175606j)
14509519.421156006;(-0.0035934061826673096-0.005052722072542198j)
14901668.594700761;(0.0006821529616401898-0.00653014322647067j)
15293817.768245518;(-0.007232664310633777+0.0016708809326671187j)
