Phase,164.48416169597854
QGesamt2,2.0903360624752483
Qpulse1,2.3911514271649934
maxRest2,6.736012533178407
QGesamt1,2.0910260802802365
QGesamt3,2.0922460754664205
Qrest2,2.019897068612352
QGesamt4,2.091555895206744
maxPulse2,9.937817568498089
maxRest3,6.839181214159981
Qpulse2,2.3850434849258852
MWpulse3,0.0005373618455525112
MWpulse1,0.0005371419111933578
MWpulse4,2.3660032059400723e-18
maxRest4,6.737607046141131
maxPulse3,9.997755508385856
Qpulse3,2.3923120539929976
Qrest3,2.0204256926731423
Amplitude,229.73746103755101
Qrest4,2.0211401626666827
Qpulse4,2.386201779967953
maxPulse1,9.991531759617423
maxPulse4,9.944019323830606
Qrest1,2.0191827439489383
MWpulse2,-3.677613769070831e-18
maxRest1,6.789726724297742
