Qrest1,1.1568774929159056
maxPulse4,7.087064969673312
Amplitude,905.1522080627415
maxPulse2,7.085245354022349
Qrest4,1.159467446502508
QGesamt4,1.3201229348042525
Phase,164.4629434224752
maxPulse3,7.020331488421247
Qpulse3,1.8980523506131022
QGesamt1,1.3212094500525657
Qrest2,1.1588011488460803
Qpulse1,1.8975637499810385
MWpulse2,-5.082739784612045e-18
maxRest3,4.077988179495551
Qpulse4,1.886152739246875
Qpulse2,1.8856583846551846
QGesamt2,1.3195225810711264
Qrest3,1.157545421129999
MWpulse1,-0.0006674255727492859
maxPulse1,7.018502796747418
MWpulse3,-0.0006673348125206795
MWpulse4,-2.4459357466812908e-17
maxRest4,4.102068780288775
maxRest1,4.055836745382309
maxRest2,4.100935761126655
QGesamt3,1.3218085793775936
