24657534.25,3.571932183,2.05454354
25048923.68,3.593883715,1.778502096
25440313.11,3.711653289,1.481537856
25831702.54,3.716101449,1.157911278
26223091.98,3.817894325,0.81557234
26614481.41,3.821912708,0.455724114
27005870.84,3.731281975,0.113085145
27397260.27,3.581561233,-0.221834401
27788649.71,3.372506089,-0.561280215
28180039.14,3.099936527,-0.913852889
28571428.57,2.779787461,-1.205909327
28962818,2.484816869,-1.521858588
29354207.44,2.232165842,-1.782502851
29745596.87,1.967792676,-2.024030251
30136986.3,1.643776046,-2.169765874
30528375.73,1.608080356,-2.108707574
30919765.17,2.18367547,-2.293236844
31311154.6,2.35307065,-2.77653622
31702544.03,2.173237715,-3.131114137
32093933.46,1.943054533,2.870757223
32485322.9,1.766520997,2.62164112
32876712.33,1.623907499,2.390774801
33268101.76,1.627915806,2.191377809
33659491.19,1.557700215,1.99464706
34050880.63,1.477916503,1.797386287
34442270.06,1.435807834,1.634125951
34833659.49,1.542394281,1.46755373
35225048.92,1.667389316,1.276782616
35616438.36,1.771136184,1.017685387
36007827.79,1.901629443,0.755428535
36399217.22,1.921066777,0.492151142
36790606.65,2.086317075,0.222383384
37181996.09,2.180209508,-0.097676538
37573385.52,2.170654056,-0.412627134
37964774.95,2.210235945,-0.690010283
38356164.38,2.242597064,-0.99933436
38747553.82,2.287149209,-1.277752268
39138943.25,2.337729382,-1.61757597
39530332.68,2.297825594,-1.95616838
39921722.11,2.131533173,-2.268560945
40313111.55,2.065035032,-2.579239283
40704500.98,1.818536175,-2.829017285
41095890.41,1.638531267,-3.018386331
41487279.84,1.75564682,-3.141338936
41878669.28,2.009716778,2.97576984
42270058.71,2.468949384,2.624178037
42661448.14,2.471426487,2.170235723
43052837.57,2.288401351,1.71929792
43444227.01,2.020777179,1.376716956
43835616.44,1.73523171,1.067693261
44227005.87,1.581856192,0.825712621
44618395.3,1.429722276,0.598637549
45009784.74,1.30429998,0.38972995
45401174.17,1.289759476,0.280247614
45792563.6,1.319004815,0.099544008
46183953.03,1.557110294,-0.129115958
46575342.47,1.55878612,-0.429683224
46966731.9,1.536393478,-0.772846119
47358121.33,1.487068282,-1.07047072
47749510.76,1.389718892,-1.390205145
48140900.2,1.395638682,-1.599246259
48532289.63,1.336632355,-1.883792826
48923679.06,1.287531929,-2.127309462
49315068.49,1.315188629,-2.370580974
49706457.93,1.317106284,-2.564358548
50097847.36,1.345948077,-2.863596706
50489236.79,1.337481559,-3.131859557
50880626.22,1.247517395,2.906734689
51272015.66,1.351802507,2.631248898
51663405.09,1.394956483,2.403284507
52054794.52,1.441693283,2.127341252
52446183.95,1.467082168,1.835898094
52837573.39,1.546334476,1.464434015
53228962.82,1.603778214,1.09840352
53620352.25,1.594022226,0.687127395
54011741.68,1.422801187,0.252091408
54403131.12,1.236430787,-0.079007973
54794520.55,1.134163159,-0.420071838
55185909.98,0.930773023,-0.744123061
55577299.41,0.782716412,-0.992969597
55968688.85,0.651097141,-1.220529401
56360078.28,0.595929643,-1.471119449
56751467.71,0.475161721,-1.725967032
57142857.14,0.376463836,-1.607986807
57534246.58,0.418936071,-1.53184725
57925636.01,0.518596526,-1.580647429
58317025.44,0.624080302,-1.781717413
58708414.87,0.693103109,-2.107943595
59099804.31,0.712290039,-2.494756358
59491193.74,0.677403558,-2.777906969
59882583.17,0.714330303,-3.136566474
60273972.6,0.679359819,2.743792163
60665362.04,0.617442066,2.530816499
61056751.47,0.636987909,2.245789312
61448140.9,0.648008623,1.934382749
61839530.33,0.607347478,1.834098616
62230919.77,0.549846324,1.365800045
62622309.2,0.521801993,1.230331749
63013698.63,0.464003666,0.821065399
63405088.06,0.399223597,0.596455135
63796477.5,0.436804747,0.362712775
64187866.93,0.454716027,-0.070303569
64579256.36,0.419635095,-0.243782346
64970645.79,0.345981275,-0.460709781
65362035.23,0.321853211,-0.545743301
65753424.66,0.300117734,-0.984011826
66144814.09,0.348100914,-1.083645042
66536203.52,0.28856423,-1.300500442
66927592.96,0.192797326,-1.79003603
67318982.39,0.22653966,-1.795050741
67710371.82,0.264245909,-1.9321428
68101761.25,0.22846051,-2.249630539
68493150.69,0.2559094,-2.066678858
68884540.12,0.205609402,-2.258284319
69275929.55,0.25918049,-2.493163688
69667318.98,0.267827493,-2.970766679
70058708.42,0.316496859,-3.028171454
70450097.85,0.273830026,2.66087343
70841487.28,0.216002165,2.422629521
71232876.71,0.182869254,1.769605007
71624266.15,0.062332761,0.917625892
72015655.58,0.274742793,-2.187628968
72407045.01,0.89109169,2.988873849
72798434.44,0.903116091,1.798304152
73189823.88,0.746082893,1.047771571
73581213.31,0.554839252,0.660198592
73972602.74,0.462114986,0.104240603
74363992.17,0.430603214,0.036893968
74755381.61,0.395401945,-0.324841909
75146771.04,0.37707627,-0.42764023
75538160.47,0.421588852,-0.809090916
75929549.9,0.32110331,-1.190529772
76320939.34,0.261793449,-1.238005166
76712328.77,0.361535161,-1.546762922
77103718.2,0.34506932,-1.914098886
77495107.63,0.2591753,-2.043556292
77886497.06,0.221284037,-2.371825713
78277886.5,0.28929309,-2.497193974
78669275.93,0.296463812,-2.913970642
79060665.36,0.305407974,2.851903383
79452054.79,0.2878765,2.658469456
