195503.421309;(-0.00112589142452+0.000522652601117j)
391006.842617;(0.000449830563576+0.00114163018119j)
586510.263926;(0.000260314964853-0.00119089530403j)
782013.685234;(-0.000264153705636-0.00121066344948j)
977517.106543;(-0.00100799377159+0.000703062022901j)
1173020.52785;(0.00109562573479+0.000547477931479j)
1368523.94916;(0.00106377832908+0.000621571772031j)
1564027.37047;(9.75598935052e-05-0.00122561753512j)
1759530.79178;(0.000755883383898+0.000977905375794j)
1955034.21309;(0.000300049625235+0.00120234341465j)
2150537.63439;(0.000937886597077+0.00077945108774j)
2346041.0557;(-0.000760473510642-0.000956072653879j)
2541544.47701;(-0.00117349920244+0.000337191134916j)
2737047.89832;(-0.00106604231419+0.000603996443514j)
2932551.31963;(0.000717451695543+0.000987895267095j)
3128054.74094;(0.000781481782862-0.000952321698001j)
3323558.16225;(0.000918615570163-0.000805229656941j)
3519061.58356;(0.00123256262054+2.96081687734e-05j)
3714565.00486;(0.000537774874992-0.00111215963285j)
3910068.42617;(0.000601416713787-0.00106107949104j)
4105571.84748;(0.00109814151974+0.000527698303839j)
4301075.26879;(-0.00122687929624+6.42226672882e-05j)
4496578.6901;(0.0010702586606-0.000590507404668j)
4692082.11141;(0.00030018114768-0.00118195659289j)
4887585.53272;(-0.000866693673093+0.000855111694478j)
5083088.95402;(-0.000782501036148+0.000936290393768j)
5278592.37533;(-0.00101097736266+0.000683178671323j)
5474095.79664;(0.00104314757766+0.00063007716097j)
5669599.21795;(0.000910529846164+0.00081502855981j)
5865102.63926;(-0.0010722132048-0.000585229091224j)
6060606.06057;(0.000879314091693+0.000848592730061j)
6256109.48188;(0.00116168726076+0.000387954864378j)
6451612.90318;(-0.00112621882227+0.000497690914575j)
6647116.32449;(0.000656985378011-0.00102391675238j)
6842619.7458;(0.00121719496861-6.94405563078e-05j)
7038123.16711;(-0.000235338804029-0.00120144513387j)
7233626.58842;(-0.0001369984004+0.00120922249542j)
7429130.00973;(-0.000379945739402+0.00115472778908j)
7624633.43104;(0.00106528123018-0.000581861428795j)
7820136.85234;(0.00109855877896+0.000540646877926j)
8015640.27365;(0.00120738069784+0.000168006367413j)
8211143.69496;(0.00107976178931+0.000556134749689j)
8406647.11627;(-0.000473213756285-0.00111839940952j)
8602150.53758;(-5.13876867699e-05+0.00121379981155j)
8797653.95889;(0.00110773505181+0.000486064904054j)
8993157.3802;(-0.00114763432317+0.000418808646693j)
9188660.8015;(-0.000506480990543+0.00108920958413j)
9384164.22281;(0.0010841579221+0.000561844119852j)
9579667.64412;(0.000548658855151+0.00108365244443j)
9775171.06543;(-0.00108690644947+0.000541508156559j)
9970674.48674;(0.00121495200389-9.48828632563e-05j)
10166177.908;(0.000549350579694+0.00108279442981j)
10361681.3294;(0.000672053242379-0.00101099362355j)
10557184.7507;(0.00120118837567-0.000147927854389j)
10752688.172;(0.00115906132649+0.000339652979404j)
10948191.5933;(-0.00108423726307+0.000554340451807j)
11143695.0146;(-0.00121338412174+0.000160920057773j)
11339198.4359;(0.000260642334807+0.00118650534958j)
11534701.8572;(-4.28969809349e-06-0.00120344717189j)
11730205.2785;(-0.00111924975225+0.000433752666412j)
11925708.6998;(0.00120451844011-0.000161513016575j)
12121212.1211;(-4.32601658964e-05-0.00121081150062j)
12316715.5424;(-0.000277633341311+0.00118418440305j)
12512218.9638;(-0.00111614944329+0.000464461246356j)
12707722.3851;(-0.00117913039221+0.000279593450495j)
12903225.8064;(-0.00106477626027-0.000584581333609j)
13098729.2277;(0.000944161187105-0.000745767817434j)
13294232.649;(-6.06721177007e-06-0.00121388051688j)
13489736.0703;(0.00115111909774+0.000398682712116j)
13685239.4916;(-0.000614127883099-0.00102260394735j)
13880742.9129;(-0.000300022491423-0.001173180286j)
14076246.3342;(0.00069950035942+0.000993615769809j)
14271749.7555;(-0.00113686102358+0.00038102476749j)
14467253.1768;(-0.00118345212982+0.000269790883337j)
14662756.5981;(-0.00104563697696-0.00060425809179j)
14858260.0195;(-4.63246947213e-05+0.00121769776732j)
15053763.4408;(0.000815730780958-0.00088989871038j)
15249266.8621;(-0.000765199836084-0.000912942317789j)
15444770.2834;(-0.00101143624137+0.000654770688215j)
15640273.7047;(-0.00112563600027-0.000408931793102j)
15835777.126;(0.000400551573474+0.00113064062131j)
16031280.5473;(-0.000106884234261+0.00120112044251j)
16226783.9686;(2.78725463428e-05+0.00119470550404j)
16422287.3899;(0.00104605579454+0.000581229655022j)
16617790.8112;(-0.000358086220209-0.00114694187867j)
16813294.2325;(-0.00115030040719+0.000325209198207j)
17008797.6538;(0.00116846407584+0.000297223920111j)
17204301.0752;(0.000258696737257-0.00116431872714j)
17399804.4965;(-0.00111350644603+0.000455992627933j)
17595307.9178;(-0.000756396527275+0.000928044421765j)
17790811.3391;(-0.000995716902417-0.000664807894154j)
17986314.7604;(-0.0011894407801+1.96110642252e-05j)
18181818.1817;(-0.000797827116087+0.000882221794312j)
18377321.603;(0.000786858920092+0.000887643800881j)
18572825.0243;(-0.000837068271388+0.00084231313806j)
18768328.4456;(-0.000671111976224-0.00097890482833j)
18963831.8669;(8.84331307269e-05+0.00118182458983j)
19159335.2882;(-0.0011778670188-0.000121340868679j)
19354838.7096;(-0.000648086450426+0.00101298314803j)
19550342.1309;(-0.00118632271377-0.000220926155734j)
19745845.5522;(-0.00118166377387-0.000221658149815j)
19941348.9735;(0.000720316158262-0.00095416746792j)
20136852.3948;(0.000611631082401+0.00100913701205j)
20332355.8161;(0.00037163238642-0.00114067677335j)
20527859.2374;(-0.000377960195311-0.0011309089232j)
20723362.6587;(0.000134245417715+0.00118310190877j)
20918866.08;(0.000916956638803+0.000773981569916j)
21114369.5013;(0.000801518288511+0.00086795108286j)
21309872.9226;(0.000793208249779+0.000885964392848j)
21505376.3439;(0.00115557370728-0.000305759557587j)
21700879.7653;(-0.00116195654428-0.00028850752943j)
21896383.1866;(0.000981811145805+0.000680537993316j)
22091886.6079;(-0.000268214424108-0.00115728227333j)
22287390.0292;(0.00103284730676-0.000597410225613j)
22482893.4505;(0.00114672302005-0.000320382823274j)
22678396.8718;(-0.00101468219849+0.000619514987171j)
22873900.2931;(-0.00101295699417+0.000614949882449j)
23069403.7144;(-0.000293276366564-0.00114711115779j)
23264907.1357;(0.0010685219069+0.000540064050406j)
23460410.557;(0.000604439348546+0.00100714601475j)
23655913.9783;(0.00106601130846+0.000503563014719j)
23851417.3997;(-0.00115602800058+0.000282116063628j)
24046920.821;(-0.00117017135547-0.000195735209017j)
24242424.2423;(0.00118869313791-7.77911194652e-05j)
24437927.6636;(0.000764947238464-0.000902550955647j)
24633431.0849;(-0.000326413750571+0.00113016020173j)
24828934.5062;(0.00115823479184+0.000192643674052j)
25024437.9275;(0.000307382786643+0.00114627623678j)
25219941.3488;(-0.00101057601961-0.000600562013738j)
25415444.7701;(0.00117873011132-3.45413179065e-05j)
25610948.1914;(0.000692807792763+0.000962649855105j)
25806451.6127;(0.000820062281235-0.000842028860983j)
26001955.034;(0.000818253454754+0.000839278719259j)
26197458.4554;(0.00111509320609-0.000366972276396j)
26392961.8767;(0.00101241030938-0.000575217533547j)
26588465.298;(-0.00107076041405-0.000482054059546j)
26783968.7193;(0.000232098074455+0.00114420940832j)
26979472.1406;(-0.000781591525439-0.000881395608958j)
27174975.5619;(-0.00114157382937-0.000308415107773j)
27370478.9832;(0.00117806209865+3.88255456578e-05j)
27565982.4045;(0.000803820685346+0.000870233978282j)
27761485.8258;(0.000457248049826-0.00107519406864j)
27956989.2471;(0.000596319277428-0.00101305930616j)
28152492.6684;(0.00117203487024+0.000141054740692j)
28347996.0897;(-0.000461183073824+0.00106769040736j)
28543499.5111;(0.00103446556718+0.000554075714764j)
28739002.9324;(0.000638474964037+0.000982714348635j)
28934506.3537;(0.000703078339283-0.000944292536498j)
29130009.775;(-0.000526652401257-0.00104065293433j)
29325513.1963;(-0.000115100799031-0.00115647216277j)
29521016.6176;(0.00115939682444-4.55472968367e-05j)
29716520.0389;(0.000548142340756+0.00101861942752j)
29912023.4602;(-0.00014490356368-0.00115563600359j)
30107526.8815;(-0.0011226919566-0.000322720956408j)
30303030.3028;(-0.000891867453717-0.000755522625026j)
30498533.7241;(0.00104299304189+0.000532619739845j)
30694037.1455;(-0.000883019483233+0.00076893643886j)
