195503.421309;(-0.00623849090375-0.00472818790644j)
391006.842617;(-0.00119436210651+0.0106422993108j)
586510.263926;(0.00436274800882-0.0110367745822j)
782013.685234;(-0.0038727478062-0.0118385818456j)
977517.106543;(-0.00784209147307+0.0101839920627j)
1173020.52785;(0.0128655679496-0.000284467027028j)
1368523.94916;(0.013090474157-0.00154269029898j)
1564027.37047;(-0.00889297515536-0.00995999573679j)
1759530.79178;(0.0134304651497-0.000801421520066j)
1955034.21309;(0.013184304979+0.0028323432949j)
2150537.63439;(0.011397566034-0.00730621063917j)
2346041.0557;(-0.0119580196147+0.00652736243447j)
2541544.47701;(0.00361686832144+0.0133292514785j)
2737047.89832;(0.00834093114315+0.0110661728576j)
2932551.31963;(0.00861300452997-0.0109289111108j)
3128054.74094;(-0.0134249744364-0.00371935486924j)
3323558.16225;(-0.0134538813185-0.00395672602685j)
3519061.58356;(-0.00891236436472-0.0107796453574j)
3714565.00486;(-0.0127000005994+0.00568047748238j)
3910068.42617;(-0.0121338644276+0.00669281105607j)
4105571.84748;(-0.00906938821655-0.0105135478031j)
4301075.26879;(0.013413994608+0.0029276414583j)
4496578.6901;(-0.0126112658726+0.00527258368299j)
4692082.11141;(-0.00293054428214+0.0131082079471j)
4887585.53272;(0.00776676807851-0.0107023794887j)
5083088.95402;(0.00497593537162-0.0119782821515j)
5278592.37533;(0.00647986126165-0.0111050271072j)
5474095.79664;(-0.0124986406283+0.000411929678174j)
5669599.21795;(-0.0123720084303-0.000314146398033j)
5865102.63926;(0.0114915714425-0.00397709276476j)
6060606.06057;(-0.0117021953494+0.00235727585441j)
6256109.48188;(-0.00838036260492+0.00820528936748j)
6451612.90318;(-0.000762655640076-0.0115752174155j)
6647116.32449;(0.0080138494912+0.00813782367652j)
6842619.7458;(-0.000678998004624+0.0112474543526j)
7038123.16711;(0.0109260217251-0.00225623702318j)
7233626.58842;(-0.0110185212386+8.6694780264e-05j)
7429130.00973;(-0.0108428821073-0.000777127386553j)
7624633.43104;(0.00821343096511+0.00700007621699j)
7820136.85234;(6.88958931091e-05+0.010809450516j)
8015640.27365;(0.00466705851531+0.00960454183873j)
8211143.69496;(0.00245920475842+0.0103913244454j)
8406647.11627;(0.00377404635983-0.00987202181899j)
8602150.53758;(-0.00688442696233+0.00818345487378j)
8797653.95889;(0.00627490518957+0.00864115813831j)
8993157.3802;(-0.0108021569431-0.000800540819881j)
9188660.8015;(-0.00728439213545+0.00799139769235j)
9384164.22281;(0.00847351489542+0.00692027995387j)
9579667.64412;(0.00412209946358+0.0102828239993j)
9775171.06543;(-0.00998739474221+0.00539869225308j)
9970674.48674;(0.0111388087235-0.00271873064607j)
10166177.908;(0.00808422862455+0.00849140586387j)
10361681.3294;(0.00222232312789-0.0117733510945j)
10557184.7507;(0.00963518875944-0.00746541224899j)
10752688.172;(0.0117429304487-0.00467171223466j)
10948191.5933;(-0.00377366893615+0.012377546075j)
11143695.0146;(-0.00643847678692+0.0116434740272j)
11339198.4359;(0.0131660349163+0.00367324025253j)
11534701.8572;(-0.0133289939848-0.00468885728084j)
11730205.2785;(0.00270730537408+0.0143517113297j)
11925708.6998;(-0.00179741044632-0.0147070893468j)
12121212.1211;(-0.014851903369+0.00254104642534j)
12316715.5424;(0.0151693549467-0.00128821568009j)
12512218.9638;(0.0119208593008+0.00969850716224j)
12707722.3851;(0.0119443347739+0.00969616091825j)
12903225.8064;(0.00498308671597+0.0144823654435j)
13098729.2277;(-0.0151312839763+0.00183278306994j)
13294232.649;(-0.00535933724652+0.0138967873097j)
13489736.0703;(-0.0123484024751-0.00750027847057j)
13685239.4916;(0.00672324796512+0.012298312463j)
13880742.9129;(0.00491235363951+0.0124236655401j)
14076246.3342;(-0.0101276686096-0.00810616015474j)
14271749.7555;(0.00905311644834-0.00852027126078j)
14467253.1768;(0.0082037627153-0.00863697970246j)
14662756.5981;(0.0111240989569-0.0022971728819j)
14858260.0195;(-0.00795024530275-0.00747171288727j)
15053763.4408;(0.00258952277953+0.0100686228585j)
15249266.8621;(0.00960910843068-0.00253136788904j)
15444770.2834;(-0.00234874721694-0.00926670989795j)
15640273.7047;(0.00467184502113-0.00794928929686j)
15835777.126;(-0.00845114412041+0.00225639359287j)
16031280.5473;(-0.00834634248352-0.000340657664149j)
16226783.9686;(-0.00796483507566+0.00167198981739j)
16422287.3899;(-0.00176599459642+0.00751454444954j)
16617790.8112;(0.00582985846236-0.00480588676618j)
16813294.2325;(-0.00524747268082-0.00523499566954j)
17008797.6538;(0.00246697991774+0.00664791146568j)
17204301.0752;(0.00607667952548-0.00330124072793j)
17399804.4965;(-0.00630059080899-0.00253639205188j)
17595307.9178;(-0.0063105237048+0.00148793495169j)
17790811.3391;(-0.00253909447811-0.0058396905645j)
17986314.7604;(-0.00576141923273-0.00258134168089j)
18181818.1817;(-0.00542371363572+0.00276690213111j)
18377321.603;(0.00271279999562+0.00545470428512j)
18572825.0243;(-0.00480323985898+0.00364414005208j)
