391389.432487;0.0146790378296
782778.864974;0.0173374512675
1174168.29746;0.0178462210435
1565557.72995;0.0184178642899
1956947.16243;0.0190478238033
2348336.59492;0.0192857109385
2739726.02741;0.0192774505841
3131115.4599;0.019731097792
3522504.89238;0.0196798539386
3913894.32487;0.0197294162519
4305283.75736;0.0193434921477
4696673.18984;0.0187859896356
5088062.62233;0.0180066469185
5479452.05482;0.0173324203445
5870841.4873;0.0168479884924
6262230.91979;0.0164062344363
6653620.35228;0.0160237172618
7045009.78477;0.0152166176178
7436399.21725;0.0150832651094
7827788.64974;0.0148823645909
8219178.08223;0.015022910599
8610567.51471;0.014793389703
9001956.9472;0.0148330563503
9393346.37969;0.0152793838917
9784735.81217;0.0159079794727
10176125.2447;0.0162571378208
10567514.6771;0.0170192328857
10958904.1096;0.0181361272553
11350293.5421;0.01899832456
11741682.9746;0.0203212903661
12133072.4071;0.0209260783249
12524461.8396;0.0214572558071
12915851.2721;0.0213268530705
13307240.7046;0.0207198521595
13698630.137;0.0194387265472
14090019.5695;0.0181477315399
14481409.002;0.0165726281055
14872798.4345;0.0151786501687
15264187.867;0.01389285447
15655577.2995;0.0125625110793
16046966.732;0.0115555910525
16438356.1645;0.0108835745551
16829745.5969;0.0100316854963
17221135.0294;0.00956905933022
17612524.4619;0.00898928012464
18003913.8944;0.00875061630714
18395303.3269;0.00844007465315
18786692.7594;0.00791864617058
19178082.1919;0.00794167104632
19569471.6243;0.00801658638932
19960861.0568;0.00830488154137
20352250.4893;0.00819291985885
20743639.9218;0.00875751785828
21135029.3543;0.00899388547799
21526418.7868;0.00932461581456
21917808.2193;0.0101267248915
22309197.6518;0.01068511789
22700587.0842;0.0114762085384
23091976.5167;0.0120697615912
23483365.9492;0.0125646841892
23874755.3817;0.0129287042586
24266144.8142;0.0125862263466
24657534.2467;0.0119917581989
25048923.6792;0.0110763659709
25440313.1117;0.0101680798636
25831702.5441;0.00924546514534
26223091.9766;0.00849673480965
26614481.4091;0.00793174626519
27005870.8416;0.0072487261398
27397260.2741;0.00659327855972
27788649.7066;0.00640478078145
28180039.1391;0.00638714246658
28571428.5715;0.00589898739322
28962818.004;0.00597384817116
29354207.4365;0.00515615388004
29745596.869;0.00519032647396
30136986.3015;0.00522917800893
30528375.734;0.00508330764083
30919765.1665;0.0049853341698
31311154.599;0.00516522801444
31702544.0314;0.0053380861723
32093933.4639;0.00527448569505
32485322.8964;0.00562414036088
32876712.3289;0.00554251072711
33268101.7614;0.00575013646921
33659491.1939;0.00625266973268
34050880.6264;0.00650169597659
34442270.0589;0.0065793483088
34833659.4913;0.00671219241591
35225048.9238;0.00617892540987
35616438.3563;0.00578432969722
36007827.7888;0.00539397642802
36399217.2213;0.00489200429056
36790606.6538;0.00451265971357
37181996.0863;0.00393391712753
37573385.5187;0.00351499416055
37964774.9512;0.00322048094976
38356164.3837;0.00321152656462
38747553.8162;0.00275569458701
39138943.2487;0.00242057023171
39530332.6812;0.00235295675112
39921722.1137;0.00222938737072
40313111.5462;0.00190724730596
40704500.9786;0.00187833497425
41095890.4111;0.00196312059922
41487279.8436;0.00190504696638
41878669.2761;0.00176237462048
42270058.7086;0.00169079805997
42661448.1411;0.00169244421011
43052837.5736;0.00166493500093
43444227.0061;0.00145389761021
43835616.4385;0.00163029494977
44227005.871;0.0016009301491
44618395.3035;0.00148392418202
45009784.736;0.00148316437891
45401174.1685;0.00184171168906
45792563.601;0.00174305732654
46183953.0335;0.00181687943861
46575342.4659;0.00188000133384
46966731.8984;0.001884577711
47358121.3309;0.00207300037382
47749510.7634;0.00215653085714
48140900.1959;0.00187361603049
48532289.6284;0.00188972751282
48923679.0609;0.00201627974015
49315068.4934;0.00194980656325
49706457.9258;0.0016230304437
50097847.3583;0.00172638651897
50489236.7908;0.0014244339734
50880626.2233;0.00149340892542
51272015.6558;0.00144783385998
51663405.0883;0.00137104533296
52054794.5208;0.00154055434044
52446183.9533;0.00165831738339
52837573.3857;0.00161008357345
53228962.8182;0.00163895037077
53620352.2507;0.00186203522498
54011741.6832;0.00178852152586
54403131.1157;0.00198123024274
54794520.5482;0.00199287359636
55185909.9807;0.00211680835422
55577299.4131;0.00238127740236
55968688.8456;0.002639184916
56360078.2781;0.00262891928648
56751467.7106;0.00287249681785
57142857.1431;0.00249237520735
57534246.5756;0.00234773694366
