391389.432487;(-0.00877697310359+0.00433345358732j)
782778.864974;(0.00534059237066+0.010105957332j)
1174168.29746;(0.00189090945793-0.0118040282805j)
1565557.72995;(-0.00222027864847-0.0118518516842j)
1956947.16243;(-0.00896239092394-0.00843246403731j)
2348336.59492;(0.00896639890142+0.00887872359916j)
2739726.02741;(0.0041369287378-0.0118270225976j)
3131115.4599;(0.00830708494374-0.00998981948029j)
3522504.89238;(-0.000169971082267-0.0120752380924j)
3913894.32487;(-0.0108681476388-0.00240695214038j)
4305283.75736;(0.00931670324968+0.00467872292246j)
4696673.18984;(0.00583746561747-0.00833068634642j)
5088062.62233;(0.00171155845685+0.00968550004036j)
5479452.05482;(-0.00394729643393+0.00899747796814j)
5870841.4873;(0.00816763908911-0.0034270300416j)
6262230.91979;(0.00320009710817+0.00727479174304j)
6653620.35228;(-0.000753766795402-0.0078313913312j)
7045009.78477;(0.00612570208083-0.00507464172811j)
7436399.21725;(0.00549287902824-0.00452586916368j)
7827788.64974;(-0.00688491027983+0.00085390293403j)
8219178.08223;(-0.000406272000142-0.00664511151556j)
8610567.51471;(0.0032723617245-0.00568895532746j)
9001956.9472;(0.0017663480301+0.00607874399296j)
9393346.37969;(-0.00527296008783+0.00307574398164j)
9784735.81217;(-0.00528204378603-0.0037700594171j)
10176125.2447;(-0.00557174353985-0.00409487377065j)
10567514.6771;(0.000673970707679-0.00710719970988j)
10958904.1096;(-0.00729916957405-0.000413280358473j)
11350293.5421;(-0.00697481730679-0.00335888895598j)
11741682.9746;(0.00775602924671-0.00372284285786j)
12133072.4071;(-0.00860109666822-0.001861441861j)
12524461.8396;(0.00734207865592-0.00302054699202j)
12915851.2721;(-0.00897782344007+0.000489216769285j)
13307240.7046;(-0.000554494984275+0.00959156423901j)
13698630.137;(-0.00873502508528-0.0029285987271j)
14090019.5695;(0.00403177215812+0.00749741643717j)
14481409.002;(-0.00667993038549-0.00379242855387j)
14872798.4345;(0.00643701342896-0.00246568877228j)
15264187.867;(0.00483734837897-0.00402478014999j)
15655577.2995;(-0.00183220283131+0.00500997177607j)
16046966.732;(0.00180535666175-0.00428140598978j)
16438356.1645;(-0.00245321867712+0.00317097325811j)
16829745.5969;(0.00230569746685-0.00266949938652j)
17221135.0294;(3.73872769295e-09+0.00304732014742j)
17612524.4619;(0.000902365885219+0.00254052214659j)
18003913.8944;(-0.00214834933384+0.000848426745576j)
18395303.3269;(0.000509755662414-0.00198916509546j)
18786692.7594;(-0.00179741433655+0.000324868640362j)
19178082.1919;(-0.000128275592816-0.00150375337768j)
19569471.6243;(-0.0014437787387-0.000175142047854j)
19960861.0568;(-0.00165357442708+0.000365554002329j)
20352250.4893;(-0.00108631864921+0.0011713432005j)
20743639.9218;(-0.00119759901827+0.00141255434821j)
21135029.3543;(-0.00179488929552+0.00164918617204j)
21526418.7868;(0.000838368333776-0.00239766239622j)
21917808.2193;(0.00236183006665-0.000866813124517j)
22309197.6518;(-0.00259119241391-0.00123816334265j)
22700587.0842;(0.0018868911773-0.00298523073502j)
23091976.5167;(0.00326520233054+0.00324620355562j)
23483365.9492;(0.00660081137335-3.06714506732e-06j)
23874755.3817;(-0.00168989687326-0.00779781679229j)
24266144.8142;(-0.00468965379522+0.00681480634122j)
24657534.2467;(0.00770837159951-0.00242704287083j)
25048923.6792;(-0.00782173795078-0.000480911247934j)
25440313.1117;(-0.00654248907996+0.00428373585728j)
25831702.5441;(0.00378200398419-0.00691812574748j)
26223091.9766;(0.00730294078447+0.00320782228719j)
26614481.4091;(-0.00608471227753+0.00492666306503j)
27005870.8416;(0.00054119411742+0.00752735641391j)
27397260.2741;(-0.007149683615+0.00117261068461j)
27788649.7066;(-0.00660267622744-0.000815994783771j)
28180039.1391;(0.00455357677149-0.00409464089209j)
28571428.5715;(-0.00540426057751+0.00157018076709j)
28962818.004;(0.00415400781776+0.00279892062171j)
29354207.4365;(-0.00227492677171-0.00394067238622j)
29745596.869;(-0.000294189631396+0.00407739567574j)
30136986.3015;(-0.00171781578341-0.00323519065838j)
30528375.734;(0.00330827605307+0.000991095666572j)
30919765.1665;(-0.00375384325099-0.00073224451091j)
31311154.599;(-0.000118141435288+0.00350827451943j)
31702544.0314;(-0.00125905297611-0.0029917740003j)
32093933.4639;(-0.00276407702993-0.00124258061471j)
32485322.8964;(0.00120737015783-0.0024614686135j)
32876712.3289;(0.00240163821649-0.0012634534324j)
33268101.7614;(-0.00212122617308+0.00147403949253j)
33659491.1939;(6.24044177365e-05+0.00246889183637j)
34050880.6264;(0.00113822442002+0.00219436492929j)
34442270.0589;(-0.00264079890244+0.000566981285323j)
34833659.4913;(0.00291221027429-0.00149612201629j)
35225048.9238;(0.00138801440835+0.00302447454254j)
35616438.3563;(0.00325926686624-1.23935108254e-05j)
36007827.7888;(0.000862267251745+0.00323473079652j)
36399217.2213;(-0.00308473332988-0.000498369525602j)
36790606.6538;(-0.00162647387062+0.00273196598961j)
37181996.0863;(-0.000797843514959-0.00315745319564j)
