391389.432487,8.15193718974,0.473223559525,(7.25606988302+3.71531018868j)
782778.864974,9.6147122001,-0.116240075581,(9.54982948745-1.11509974953j)
1174168.29746,9.99256460457,-0.520143947554,(8.67102441318-4.96635510233j)
1565557.72995,10.2222843649,-0.819796352687,(6.97538109212-7.47256022105j)
1956947.16243,10.5006260152,-1.13420401646,(4.44023050614-9.51564499987j)
2348336.59492,10.6738362228,-1.43433666967,(1.45203178353-10.5746103196j)
2739726.02741,10.968344001,-1.75323382058,(-1.98995541532-10.7863176093j)
3131115.4599,10.6962681554,-2.03979057872,(-4.83459943418-9.54132070331j)
3522504.89238,10.2563659836,-2.35245174403,(-7.22515151486-7.27943876797j)
3913894.32487,10.1894367993,-2.66396965524,(-9.04913759745-4.68377316165j)
4305283.75736,9.9671277568,-2.96315913731,(-9.80887899635-1.76904735811j)
4696673.18984,9.5529212733,-3.25311438588,(-9.49357751373+1.06315137424j)
5088062.62233,8.78794886296,-3.5361238479,(-8.11283106525+3.37787171526j)
5479452.05482,8.17437004692,-3.8181373734,(-6.37388925792+5.11799388352j)
5870841.4873,7.82219344744,-4.09910074421,(-4.50213817539+6.39667586945j)
6262230.91979,7.41267833432,-4.34397471544,(-2.66957642959+6.91528464886j)
6653620.35228,6.72052830266,-4.58078633354,(-0.881888550783+6.66241497138j)
7045009.78477,5.92844482627,-4.85391014153,(0.836202582086+5.86917569168j)
7436399.21725,5.26543170654,-5.0663825736,(1.82524365939+4.93895299027j)
7827788.64974,4.50717233215,-5.31702327977,(2.56215281209+3.70809592637j)
8219178.08223,3.63762662534,-5.53608416198,(2.66878756518+2.47182127131j)
8610567.51471,1.90933366582,-5.82214170179,(1.70997766141+0.84943007065j)
9001956.9472,3.24984631811,-6.01073751528,(3.12997608331+0.874500319764j)
9393346.37969,1.82039662498,-6.24466002188,(1.8190458779+0.0701139525053j)
9784735.81217,9.07509419374,-6.48235300587,(8.89569402098-1.79553961535j)
10176125.2447,9.45749375987,-6.74209876598,(8.47896789213-4.18942617816j)
10567514.6771,12.0093471887,-7.00181642786,(9.03952741066-7.90641284601j)
10958904.1096,26.9063155657,-7.28144270714,(14.5769762549-22.6155163678j)
11350293.5421,25.5131308679,-7.57218981665,(7.0946210102-24.5068602519j)
11741682.9746,24.4099132749,-7.87041875775,(-0.401210698826-24.4066158257j)
12133072.4071,22.762684863,-8.2204996105,(-8.1573919137-21.2508065574j)
12524461.8396,21.375249324,-8.56589643597,(-13.9641230857-16.1834653308j)
12915851.2721,19.5741595304,-8.89415898774,(-16.8825950276-9.9058420366j)
13307240.7046,17.1167750733,-9.27667290924,(-16.9293888371-2.52582313554j)
13698630.137,14.5900628136,-9.63241281519,(-14.276686017+3.00768503589j)
14090019.5695,13.4290413186,-9.96008866271,(-11.5504551344+6.85026546382j)
14481409.002,12.1512539823,-10.2710096149,(-8.05396703301+9.09871355595j)
14872798.4345,11.1289404349,-10.5573155138,(-4.72271547803+10.0771659566j)
15264187.867,10.1494766217,-10.8195027987,(-1.77781440722+9.99255981362j)
15655577.2995,7.59687270212,-11.0749911414,(0.602685735681+7.57292841351j)
16046966.732,6.28571391928,-11.3410612901,(2.12868809066+5.91429509643j)
16438356.1645,5.1535229259,-11.5607997743,(2.76025906763+4.35198442407j)
16829745.5969,4.45178725625,-11.7891941504,(3.1736632703+3.12190185971j)
17221135.0294,3.64971257182,-12.0089060486,(3.09714307374+1.93083055644j)
17612524.4619,2.64051559667,-12.2158024046,(2.4799134265+0.906836265975j)
18003913.8944,1.94900266834,-12.4285459254,(1.93052067132+0.267771056715j)
18395303.3269,0.740793033008,-12.6389826288,(0.738840973569-0.053743218449j)
18786692.7594,1.45400749988,-12.8376625949,(1.40082787388-0.389639676446j)
19178082.1919,4.64345869535,-13.0445737732,(4.1225705171-2.13684837715j)
19569471.6243,4.66594517076,-13.273781371,(3.54633804107-3.03224847844j)
19960861.0568,4.78641050896,-13.4427099516,(3.06315091973-3.6778841748j)
20352250.4893,4.78387415017,-13.6372462936,(2.29317829287-4.19842651499j)
20743639.9218,2.0541605078,-13.8950157009,(0.49257055015-1.99422908537j)
21135029.3543,7.999020399,-14.0668830853,(0.561739248192-7.97927166855j)
21526418.7868,13.1425867381,-14.3142876021,(-2.31567141849-12.9369722907j)
21917808.2193,15.1428106743,-14.5492191909,(-6.06455406285-13.8753702342j)
22309197.6518,14.7460842299,-14.8117831723,(-9.21036969985-11.5159059613j)
22700587.0842,14.9098376362,-15.1215141503,(-12.4185679084-8.2512077565j)
23091976.5167,15.1641789796,-15.4320493627,(-14.5906185905-4.13112251963j)
23483365.9492,14.789731302,-15.7689406614,(-14.7622439168+0.901280492349j)
23874755.3817,14.7786461497,-16.1401679714,(-13.4196678336+6.19038748809j)
24266144.8142,14.0679615702,-16.4864153029,(-10.016407458+9.87821463502j)
24657534.2467,11.2791321102,-16.8528401817,(-4.66006623885+10.2714460428j)
25048923.6792,5.51924529435,-17.176192982,(-0.565098280186+5.49023975368j)
25440313.1117,1.30103960198,-17.4790378871,(0.258831509144+1.27503344889j)
25831702.5441,3.1739433711,-17.7531662193,(1.44989123672+2.82342556563j)
26223091.9766,3.92296013535,-18.0170968282,(2.64038393663+2.90137706801j)
26614481.4091,4.74326583153,-18.3015799252,(4.0487601497+2.47105483524j)
27005870.8416,5.21854355828,-18.5315458822,(4.95688324436+1.63171853316j)
27397260.2741,3.80582475152,-18.7530931189,(3.78813174025+0.36655143955j)
27788649.7066,2.28642162063,-19.0055423019,(2.25866165593-0.355206068751j)
28180039.1391,1.22766840298,-19.2146499076,(1.14675303486-0.438323151033j)
28571428.5715,0.437891339801,-19.423407667,(0.367748245303-0.237718433338j)
28962818.004,2.20792376894,-19.6561799773,(1.52775000502-1.59402236233j)
29354207.4365,3.17023503233,-19.8966382743,(1.58543378342-2.74532145269j)
29745596.869,3.2775196882,-20.1138247623,(0.988990950452-3.12474514264j)
30136986.3015,2.96324975748,-20.3048302786,(0.341559560388-2.94349897094j)
30528375.734,2.9388370807,-20.5215820981,(-0.296990195456-2.9237920943j)
30919765.1665,2.91185806154,-20.6822472869,(-0.753913350583-2.81256680461j)
31311154.599,1.08623714763,-20.8704084457,(-0.472530686935-0.978072538611j)
31702544.0314,3.44725707582,-21.1795371014,(-2.37285173312-2.50063112023j)
32093933.4639,5.44370010779,-21.37588773,(-4.44545029012-3.14194885088j)
32485322.8964,7.27825499534,-21.6013995364,(-6.73241821014-2.76541874241j)
32876712.3289,8.04520480531,-21.906263618,(-8.01623752072-0.682097039175j)
33268101.7614,7.80453881244,-22.1763786005,(-7.67103368672+1.43738243072j)
33659491.1939,7.14658280383,-22.4091176676,(-6.53137051284+2.90083522386j)
34050880.6264,6.14735302417,-22.759666034,(-4.41958984388+4.27284153879j)
34442270.0589,4.76891203803,-23.0832030118,(-2.19686072196+4.23276800625j)
34833659.4913,3.2803979893,-23.4166942003,(-0.474806431735+3.24585425129j)
35225048.9238,2.22145885915,-23.7856195306,(0.492751125005+2.16611998553j)
35616438.3563,1.402867219,-24.1356687093,(0.761424949385+1.17824805563j)
36007827.7888,2.24419242891,-24.4452010864,(1.73433316365+1.4242500256j)
36399217.2213,2.71553488439,-24.737599589,(2.50628133571+1.04531505997j)
36790606.6538,2.72319318537,-25.0745072941,(2.7185770558+0.158492638651j)
37181996.0863,2.46508186814,-25.3197631438,(2.422096553-0.458341471602j)
37573385.5187,1.71716444664,-25.5301986465,(1.58330829077-0.664671793571j)
37964774.9512,1.2811944287,-25.736294539,(1.05483819725-0.727169541267j)
38356164.3837,0.566204333109,-26.0269746076,(0.354510021004-0.44148611738j)
38747553.8162,0.118869024978,-26.150430925,(0.0624458430258-0.101145250942j)
39138943.2487,1.01630841359,-26.4155776932,(0.288628217274-0.974462181781j)
39530332.6812,0.758811767559,-26.5756657448,(0.0967664229246-0.752616474694j)
39921722.1137,1.17719882679,-26.7762677225,(-0.085542405397-1.17408669811j)
40313111.5462,1.35465088744,-26.9649546466,(-0.35010919123-1.308626219j)
40704500.9786,1.23029130747,-27.215174363,(-0.602356907287-1.07274547656j)
41095890.4111,1.33664495909,-27.3292511453,(-0.782840631023-1.08341141451j)
41487279.8436,0.929077497163,-27.5702221485,(-0.708130676766-0.60144487724j)
41878669.2761,0.518957447479,-27.8360928734,(-0.469915702407-0.220218221146j)
42270058.7086,1.68915772053,-28.142639803,(-1.67453106812-0.221809618213j)
42661448.1411,1.84401180469,-28.1573905037,(-1.83141704236-0.215153788697j)
43052837.5736,1.7888387236,-28.4034622322,(-1.77394576941+0.2303484019j)
43444227.0061,1.71513597446,-28.7287610259,(-1.54107133449+0.752854934815j)
43835616.4385,1.8894969704,-28.7811231491,(-1.65200120877+0.917110030127j)
44227005.871,1.32227710611,-28.9056738536,(-1.0673914619+0.78044359975j)
44618395.3035,1.24975193222,-29.0199308272,(-0.918171573338+0.84784482897j)
45009784.736,0.795515679968,-29.370627709,(-0.36346790631+0.707627216942j)
