Qrest2,1.969567408626298
maxRest4,11.451077673608408
maxRest1,10.36248399985411
Phase,164.55065584606564
Qpulse1,11.364591350162137
Qrest4,1.9697268486788249
Qpulse4,10.825752761121676
Qrest1,1.6420866232143596
MWpulse2,-6.314393452555578e-18
maxRest2,11.450025860649998
Qpulse2,10.825666131919693
QGesamt3,5.045662169985525
maxPulse2,22.01174330065685
QGesamt1,5.0456710487492975
maxRest3,11.311451152006041
maxPulse4,22.012437519106896
Amplitude,1578.1529946650114
QGesamt4,4.9270685243909655
MWpulse4,8.44087630227269e-18
MWpulse3,-0.010875212593686989
QGesamt2,4.927073069602628
Qrest3,1.6422914993469742
Qpulse3,11.364679376848226
maxPulse3,23.099958778475592
maxPulse1,23.09928516145273
MWpulse1,-0.010875418607958891
