"Record Length",2500,"Points",-4.55999987e-006, 8.4375e-005
"Sample Interval",7.99999977e-009,s,-4.55199987e-006, 7.1875e-005
"Trigger Point",570,"Samples",-4.54399987e-006,8.125001e-005
"Trigger Time",           0,s,-4.53599987e-006, 6.5625e-005
"",,,-4.52799987e-006,  0.00011875
"Horizontial Offset",-4.55999987e-006,s,-4.51999987e-006,  0.00016875
,,,-4.51199987e-006, 0.000153125
,,,-4.50399987e-006,    0.000125
,,,-4.49599987e-006,  0.00023125
,,,-4.48799987e-006, 0.000203125
,,,-4.47999987e-006, 0.000146875
,,,-4.47199987e-006, 0.000203125
,,,-4.46399987e-006,-3.4375e-005
,,,-4.45599987e-006, 0.000309375
,,,-4.44799987e-006,8.125001e-005
,,,-4.43999987e-006,  1.875e-005
,,,-4.43199987e-006,      0.0002
,,,-4.42399987e-006, 3.4375e-005
,,,-4.41599988e-006,      0.0003
,,,-4.40799988e-006, 0.000128125
,,,-4.39999988e-006,  0.00013125
,,,-4.39199988e-006,  3.125e-006
,,,-4.38399988e-006,    0.000125
,,,-4.37599988e-006,    0.000225
,,,-4.36799988e-006,9.062501e-005
,,,-4.35999988e-006, 0.000215625
,,,-4.35199988e-006,6.875001e-005
,,,-4.34399988e-006,  0.00013125
,,,-4.33599988e-006,  0.00011875
,,,-4.32799988e-006,  0.00015625
,,,-4.31999988e-006,8.125001e-005
,,,-4.31199988e-006, 0.000146875
,,,-4.30399988e-006,   0.0001625
,,,-4.29599988e-006,   0.0001375
,,,-4.28799988e-006,    7.5e-005
,,,-4.27999988e-006, 0.000128125
,,,-4.27199988e-006, 0.000159375
,,,-4.26399988e-006, 0.000171875
,,,-4.25599988e-006,    7.5e-005
,,,-4.24799988e-006,   0.0001625
,,,-4.23999988e-006, 0.000240625
,,,-4.23199988e-006,  0.00016875
,,,-4.22399988e-006, 0.000140625
,,,-4.21599988e-006,   8.75e-005
,,,-4.20799988e-006,  0.00023125
,,,-4.19999988e-006, 3.4375e-005
,,,-4.19199988e-006, 0.000190625
,,,-4.18399988e-006, 0.000209375
,,,-4.17599988e-006, 0.000328125
,,,-4.16799988e-006, 0.000153125
,,,-4.15999988e-006,    7.5e-005
,,,-4.15199988e-006, 0.000190625
,,,-4.14399988e-006,     0.00015
,,,-4.13599988e-006,   8.75e-005
,,,-4.12799988e-006,  0.00020625
,,,-4.11999988e-006, 0.000190625
,,,-4.11199988e-006,    0.000275
,,,-4.10399988e-006, 1.5625e-005
,,,-4.09599988e-006, 0.000146875
,,,-4.08799988e-006,6.875001e-005
,,,-4.07999988e-006,  0.00014375
,,,-4.07199988e-006, 0.000109375
,,,-4.06399989e-006,   0.0001375
,,,-4.05599989e-006,      5e-005
,,,-4.04799989e-006,  4.375e-005
,,,-4.03999989e-006,    0.000125
,,,-4.03199989e-006, 0.000165625
,,,-4.02399989e-006, 4.0625e-005
,,,-4.01599989e-006,6.875001e-005
,,,-4.00799989e-006, 9.6875e-005
,,,-3.99999989e-006, 0.000196875
,,,-3.99199989e-006, 0.000146875
,,,-3.98399989e-006,    0.000125
,,,-3.97599989e-006,  1.875e-005
,,,-3.96799989e-006,  0.00018125
,,,-3.95999989e-006, 0.000140625
,,,-3.95199989e-006,   0.0001625
,,,-3.94399989e-006,  -0.0001125
,,,-3.93599989e-006, 0.000103125
,,,-3.92799989e-006, 0.000203125
,,,-3.91999989e-006,  5.625e-005
,,,-3.91199989e-006,   0.0002375
,,,-3.90399989e-006,      0.0001
,,,-3.89599989e-006, 0.000196875
,,,-3.88799989e-006,   0.0001375
,,,-3.87999989e-006,  -1.25e-005
,,,-3.87199989e-006,  0.00020625
,,,-3.86399989e-006, 0.000146875
,,,-3.85599989e-006,   6.25e-005
,,,-3.84799989e-006, 8.4375e-005
,,,-3.83999989e-006,  0.00020625
,,,-3.83199989e-006,  -6.25e-006
,,,-3.82399989e-006, 4.0625e-005
,,,-3.81599989e-006,8.125001e-005
,,,-3.80799989e-006,9.062501e-005
,,,-3.79999989e-006,   0.0001625
,,,-3.79199989e-006, 0.000178125
,,,-3.78399989e-006,  0.00016875
,,,-3.77599989e-006,    7.5e-005
,,,-3.76799989e-006, 0.000146875
,,,-3.75999989e-006,      0.0001
,,,-3.75199989e-006,  0.00024375
,,,-3.74399989e-006, -9.375e-006
,,,-3.73599989e-006,   0.0001375
,,,-3.72799989e-006,9.375001e-005
,,,-3.71999989e-006, 0.000246875
,,,-3.7119999e-006, 3.4375e-005
,,,-3.7039999e-006, 3.4375e-005
,,,-3.6959999e-006,  0.00010625
,,,-3.6879999e-006,    0.000175
,,,-3.6799999e-006,      0.0002
,,,-3.6719999e-006, 0.000253125
,,,-3.6639999e-006, 6.5625e-005
,,,-3.6559999e-006,  0.00019375
,,,-3.6479999e-006,   0.0001875
,,,-3.6399999e-006, 7.1875e-005
,,,-3.6319999e-006,  -6.25e-006
,,,-3.6239999e-006, 0.000128125
,,,-3.6159999e-006, 9.6875e-005
,,,-3.6079999e-006,  0.00019375
,,,-3.5999999e-006,   3.75e-005
,,,-3.5919999e-006,   0.0002625
,,,-3.5839999e-006, 0.000259375
,,,-3.5759999e-006, 0.000115625
,,,-3.5679999e-006,  0.00026875
,,,-3.5599999e-006,  0.00026875
,,,-3.5519999e-006,    0.000325
,,,-3.5439999e-006,  0.00029375
,,,-3.5359999e-006,  0.00033125
,,,-3.5279999e-006, 0.000346875
,,,-3.5199999e-006,  0.00038125
,,,-3.5119999e-006, 0.000109375
,,,-3.5039999e-006,    0.000325
,,,-3.4959999e-006,    0.000125
,,,-3.4879999e-006,  0.00020625
,,,-3.4799999e-006,  0.00019375
,,,-3.4719999e-006,   0.0001375
,,,-3.4639999e-006, -4.375e-005
,,,-3.4559999e-006,9.375001e-005
,,,-3.4479999e-006,           0
,,,-3.4399999e-006,-0.000128125
,,,-3.4319999e-006,  0.00016875
,,,-3.4239999e-006,   3.75e-005
,,,-3.4159999e-006,9.375001e-005
,,,-3.4079999e-006,-4.0625e-005
,,,-3.3999999e-006, 0.000228125
,,,-3.3919999e-006, 1.5625e-005
,,,-3.3839999e-006, 0.000146875
,,,-3.3759999e-006,     0.00015
,,,-3.3679999e-006,  0.00011875
,,,-3.3599999e-006, 0.000359375
,,,-3.35199991e-006, 0.000184375
,,,-3.34399991e-006, 0.000103125
,,,-3.33599991e-006, 0.000115625
,,,-3.32799991e-006, 0.000178125
,,,-3.31999991e-006,   8.75e-005
,,,-3.31199991e-006, 0.000190625
,,,-3.30399991e-006, 0.000178125
,,,-3.29599991e-006,  0.00018125
,,,-3.28799991e-006, 0.000240625
,,,-3.27999991e-006,  0.00019375
,,,-3.27199991e-006,9.062501e-005
,,,-3.26399991e-006, 3.4375e-005
,,,-3.25599991e-006,     0.00015
,,,-3.24799991e-006,8.125001e-005
,,,-3.23999991e-006,  0.00023125
,,,-3.23199991e-006,    0.000275
,,,-3.22399991e-006,   0.0001875
,,,-3.21599991e-006,    0.000225
,,,-3.20799991e-006,   0.0002375
,,,-3.19999991e-006,  0.00019375
,,,-3.19199991e-006,  0.00015625
,,,-3.18399991e-006,  0.00013125
,,,-3.17599991e-006, 0.000234375
,,,-3.16799991e-006,  0.00029375
,,,-3.15999991e-006,  0.00025625
,,,-3.15199991e-006, 2.1875e-005
,,,-3.14399991e-006,  -6.25e-006
,,,-3.13599991e-006,   0.0001375
,,,-3.12799991e-006, 0.000234375
,,,-3.11999991e-006,  0.00016875
,,,-3.11199991e-006,  -6.25e-006
,,,-3.10399991e-006,   6.25e-005
,,,-3.09599991e-006,  0.00026875
,,,-3.08799991e-006,6.875001e-005
,,,-3.07999991e-006,  3.125e-006
,,,-3.07199991e-006, 0.000284375
,,,-3.06399991e-006, 6.5625e-005
,,,-3.05599991e-006,    0.000325
,,,-3.04799991e-006,   0.0001875
,,,-3.03999991e-006,      5e-005
,,,-3.03199991e-006,   0.0001375
,,,-3.02399991e-006,  0.00013125
,,,-3.01599991e-006,  0.00024375
,,,-3.00799991e-006, 0.000265625
,,,-2.99999992e-006,      0.0001
,,,-2.99199992e-006, 2.1875e-005
,,,-2.98399992e-006, 5.9375e-005
,,,-2.97599992e-006, 0.000153125
,,,-2.96799992e-006,  0.00020625
,,,-2.95999992e-006,     0.00015
,,,-2.95199992e-006,  0.00019375
,,,-2.94399992e-006, 6.5625e-005
,,,-2.93599992e-006, 0.000178125
,,,-2.92799992e-006,   0.0001875
,,,-2.91999992e-006, 0.000284375
,,,-2.91199992e-006,  3.125e-005
,,,-2.90399992e-006,  0.00013125
,,,-2.89599992e-006,  0.00014375
,,,-2.88799992e-006, 0.000328125
,,,-2.87999992e-006,-8.4375e-005
,,,-2.87199992e-006, 0.000159375
,,,-2.86399992e-006,  0.00015625
,,,-2.85599992e-006, 0.000134375
,,,-2.84799992e-006, 0.000121875
,,,-2.83999992e-006, 0.000203125
,,,-2.83199992e-006,      0.0001
,,,-2.82399992e-006, 0.000159375
,,,-2.81599992e-006,  3.125e-005
,,,-2.80799992e-006, 0.000203125
,,,-2.79999992e-006, 0.000234375
,,,-2.79199992e-006, 0.000228125
,,,-2.78399992e-006,  0.00023125
,,,-2.77599992e-006,9.062501e-005
,,,-2.76799992e-006,  0.00028125
,,,-2.75999992e-006,      0.0002
,,,-2.75199992e-006,      0.0001
,,,-2.74399992e-006,    0.000275
,,,-2.73599992e-006, 0.000228125
,,,-2.72799992e-006, 0.000159375
,,,-2.71999992e-006,  0.00016875
,,,-2.71199992e-006,-4.6875e-005
,,,-2.70399992e-006,     0.00015
,,,-2.69599992e-006,  0.00020625
,,,-2.68799992e-006, 6.5625e-005
,,,-2.67999992e-006, 4.6875e-005
,,,-2.67199992e-006, 0.000234375
,,,-2.66399992e-006, 0.000165625
,,,-2.65599992e-006,   8.75e-005
,,,-2.64799993e-006, 0.000303125
,,,-2.63999993e-006,   6.25e-005
,,,-2.63199993e-006,   0.0001875
,,,-2.62399993e-006, 9.6875e-005
,,,-2.61599993e-006, 0.000321875
,,,-2.60799993e-006,   8.75e-005
,,,-2.59999993e-006,  0.00019375
,,,-2.59199993e-006, 0.000128125
,,,-2.58399993e-006,    0.000275
,,,-2.57599993e-006, 0.000109375
,,,-2.56799993e-006, 0.000165625
,,,-2.55999993e-006, 0.000240625
,,,-2.55199993e-006, -9.375e-006
,,,-2.54399993e-006,   0.0001625
,,,-2.53599993e-006,  0.00016875
,,,-2.52799993e-006, 0.000115625
,,,-2.51999993e-006,   0.0001375
,,,-2.51199993e-006,      0.0002
,,,-2.50399993e-006,  0.00030625
,,,-2.49599993e-006,     0.00015
,,,-2.48799993e-006, 0.000234375
,,,-2.47999993e-006,   0.0002625
,,,-2.47199993e-006,   6.25e-005
,,,-2.46399993e-006,  1.875e-005
,,,-2.45599993e-006, 6.5625e-005
,,,-2.44799993e-006, 0.000128125
,,,-2.43999993e-006, 0.000190625
,,,-2.43199993e-006, 2.1875e-005
,,,-2.42399993e-006,    7.5e-005
,,,-2.41599993e-006,   0.0001375
,,,-2.40799993e-006, 0.000109375
,,,-2.39999993e-006, 0.000115625
,,,-2.39199993e-006,  0.00023125
,,,-2.38399993e-006, 0.000146875
,,,-2.37599993e-006, 0.000265625
,,,-2.36799993e-006, 0.000246875
,,,-2.35999993e-006,    2.5e-005
,,,-2.35199993e-006,  0.00023125
,,,-2.34399993e-006, 0.000159375
,,,-2.33599993e-006,  0.00013125
,,,-2.32799993e-006, 0.000140625
,,,-2.31999993e-006, 0.000234375
,,,-2.31199993e-006,    0.000175
,,,-2.30399993e-006,   0.0001375
,,,-2.29599994e-006,   0.0001125
,,,-2.28799994e-006,   3.75e-005
,,,-2.27999994e-006, -1.875e-005
,,,-2.27199994e-006, 3.4375e-005
,,,-2.26399994e-006,    0.000225
,,,-2.25599994e-006, 4.6875e-005
,,,-2.24799994e-006, 0.000115625
,,,-2.23999994e-006, 6.5625e-005
,,,-2.23199994e-006,   0.0001125
,,,-2.22399994e-006,      5e-005
,,,-2.21599994e-006, 0.000109375
,,,-2.20799994e-006, 9.6875e-005
,,,-2.19999994e-006,   8.75e-005
,,,-2.19199994e-006, 0.000134375
,,,-2.18399994e-006,  0.00023125
,,,-2.17599994e-006,  0.00026875
,,,-2.16799994e-006,  0.00016875
,,,-2.15999994e-006,   0.0001375
,,,-2.15199994e-006,   0.0001125
,,,-2.14399994e-006, 0.000159375
,,,-2.13599994e-006, 0.000178125
,,,-2.12799994e-006, 3.4375e-005
,,,-2.11999994e-006, 0.000153125
,,,-2.11199994e-006,      5e-005
,,,-2.10399994e-006,-6.875001e-005
,,,-2.09599994e-006, 5.3125e-005
,,,-2.08799994e-006,    0.000125
,,,-2.07999994e-006, 0.000309375
,,,-2.07199994e-006, 0.000209375
,,,-2.06399994e-006,   6.25e-005
,,,-2.05599994e-006, 0.000184375
,,,-2.04799994e-006, 0.000121875
,,,-2.03999994e-006, 0.000146875
,,,-2.03199994e-006, 0.000140625
,,,-2.02399994e-006,  0.00019375
,,,-2.01599994e-006,  0.00010625
,,,-2.00799994e-006,-4.6875e-005
,,,-1.99999994e-006,      0.0002
,,,-1.99199994e-006, -5.625e-005
,,,-1.98399994e-006, 0.000234375
,,,-1.97599994e-006,    2.5e-005
,,,-1.96799994e-006, 5.3125e-005
,,,-1.95999994e-006,   0.0002625
,,,-1.95199994e-006,   3.75e-005
,,,-1.94399995e-006,  0.00013125
,,,-1.93599995e-006, 0.000109375
,,,-1.92799995e-006, 0.000159375
,,,-1.91999995e-006,   1.25e-005
,,,-1.91199995e-006,    0.000175
,,,-1.90399995e-006,  0.00021875
,,,-1.89599995e-006,    0.000125
,,,-1.88799995e-006, 0.000228125
,,,-1.87999995e-006,  0.00023125
,,,-1.87199995e-006,   0.0002375
,,,-1.86399995e-006,  -1.25e-005
,,,-1.85599995e-006, 0.000171875
,,,-1.84799995e-006,  0.00015625
,,,-1.83999995e-006,      0.0001
,,,-1.83199995e-006, 7.1875e-005
,,,-1.82399995e-006,  3.125e-006
,,,-1.81599995e-006,      0.0001
,,,-1.80799995e-006, 2.1875e-005
,,,-1.79999995e-006,     0.00015
,,,-1.79199995e-006,  -3.75e-005
,,,-1.78399995e-006,  0.00019375
,,,-1.77599995e-006,    0.000225
,,,-1.76799995e-006,  0.00014375
,,,-1.75999995e-006, 0.000159375
,,,-1.75199995e-006,9.375001e-005
,,,-1.74399995e-006,  0.00011875
,,,-1.73599995e-006,  0.00028125
,,,-1.72799995e-006,    0.000175
,,,-1.71999995e-006, 0.000240625
,,,-1.71199995e-006,  0.00036875
,,,-1.70399995e-006,   8.75e-005
,,,-1.69599995e-006,  3.125e-005
,,,-1.68799995e-006,    0.000225
,,,-1.67999995e-006,  0.00018125
,,,-1.67199995e-006, 5.3125e-005
,,,-1.66399995e-006, 5.3125e-005
,,,-1.65599995e-006,9.062501e-005
,,,-1.64799995e-006, -9.375e-006
,,,-1.63999995e-006, 7.1875e-005
,,,-1.63199995e-006,  0.00019375
,,,-1.62399995e-006,    2.5e-005
,,,-1.61599995e-006,      0.0001
,,,-1.60799995e-006, 0.000146875
,,,-1.59999995e-006,9.375001e-005
,,,-1.59199995e-006, 0.000134375
,,,-1.58399996e-006,-8.125001e-005
,,,-1.57599996e-006, 0.000146875
,,,-1.56799996e-006, 0.000134375
,,,-1.55999996e-006,   6.25e-005
,,,-1.55199996e-006, 0.000140625
,,,-1.54399996e-006, 0.000253125
,,,-1.53599996e-006,-3.4375e-005
,,,-1.52799996e-006, 0.000271875
,,,-1.51999996e-006,  0.00016875
,,,-1.51199996e-006,  0.00019375
,,,-1.50399996e-006, 0.000228125
,,,-1.49599996e-006,-2.1875e-005
,,,-1.48799996e-006, 0.000103125
,,,-1.47999996e-006, 0.000215625
,,,-1.47199996e-006,6.875001e-005
,,,-1.46399996e-006,      0.0001
,,,-1.45599996e-006,   1.25e-005
,,,-1.44799996e-006, 8.4375e-005
,,,-1.43999996e-006,   -2.5e-005
,,,-1.43199996e-006, 4.6875e-005
,,,-1.42399996e-006,-9.062501e-005
,,,-1.41599996e-006,-3.4375e-005
,,,-1.40799996e-006,9.375001e-005
,,,-1.39999996e-006,-6.5625e-005
,,,-1.39199996e-006,    0.000175
,,,-1.38399996e-006, 4.6875e-005
,,,-1.37599996e-006, 6.5625e-005
,,,-1.36799996e-006, 0.000178125
,,,-1.35999996e-006,     0.00025
,,,-1.35199996e-006, 0.000178125
,,,-1.34399996e-006,    2.5e-005
,,,-1.33599996e-006,  0.00011875
,,,-1.32799996e-006,-2.8125e-005
,,,-1.31999996e-006,   0.0001875
,,,-1.31199996e-006, 0.000171875
,,,-1.30399996e-006,  0.00020625
,,,-1.29599996e-006,  0.00019375
,,,-1.28799996e-006,  0.00013125
,,,-1.27999996e-006,   0.0001125
,,,-1.27199996e-006,  0.00016875
,,,-1.26399996e-006, 0.000215625
,,,-1.25599996e-006,  0.00013125
,,,-1.24799996e-006,      0.0002
,,,-1.23999996e-006,-9.6875e-005
,,,-1.23199997e-006, 0.000290625
,,,-1.22399997e-006,      0.0001
,,,-1.21599997e-006,9.375001e-005
,,,-1.20799997e-006, 0.000121875
,,,-1.19999997e-006, 5.3125e-005
,,,-1.19199997e-006,  0.00014375
,,,-1.18399997e-006, 8.4375e-005
,,,-1.17599997e-006,  0.00010625
,,,-1.16799997e-006,8.125001e-005
,,,-1.15999997e-006,   8.75e-005
,,,-1.15199997e-006, 0.000159375
,,,-1.14399997e-006, 0.000171875
,,,-1.13599997e-006,      0.0001
,,,-1.12799997e-006,  0.00015625
,,,-1.11999997e-006,  0.00036875
,,,-1.11199997e-006, 0.000146875
,,,-1.10399997e-006,    0.000275
,,,-1.09599997e-006, 0.000165625
,,,-1.08799997e-006, 0.000328125
,,,-1.07999997e-006,  0.00020625
,,,-1.07199997e-006,  0.00011875
,,,-1.06399997e-006, 0.000103125
,,,-1.05599997e-006, 0.000290625
,,,-1.04799997e-006, 9.6875e-005
,,,-1.03999997e-006,   -7.5e-005
,,,-1.03199997e-006,  -8.75e-005
,,,-1.02399997e-006,   -7.5e-005
,,,-1.01599997e-006,   -0.000175
,,,-1.00799997e-006,-0.000134375
,,,-9.99999972e-007,-0.000128125
,,,-9.91999972e-007, -1.875e-005
,,,-9.83999972e-007,-4.0625e-005
,,,-9.75999972e-007,   -2.5e-005
,,,-9.67999973e-007,6.875001e-005
,,,-9.59999973e-007, -3.125e-006
,,,-9.51999973e-007,   8.75e-005
,,,-9.43999973e-007, 0.000134375
,,,-9.35999974e-007,      0.0002
,,,-9.27999974e-007, 0.000184375
,,,-9.19999974e-007,  0.00011875
,,,-9.11999974e-007,9.062501e-005
,,,-9.03999974e-007,  0.00033125
,,,-8.95999975e-007, 0.000140625
,,,-8.87999975e-007, 0.000290625
,,,-8.79999975e-007,  0.00015625
,,,-8.71999975e-007, 0.000159375
,,,-8.63999976e-007,  0.00028125
,,,-8.55999976e-007, -9.375e-006
,,,-8.47999976e-007, 9.6875e-005
