405
387
373
368
373
385
403
423
440
452
460
463
467
474
488
510
539
572
602
625
633
625
600
561
515
469
431
409
404
417
444
478
511
535
546
543
526
503
478
460
452
457
473
496
518
534
538
528
505
473
439
412
397
398
416
447
484
519
545
556
550
529
498
463
431
410
401
406
419
437
451
458
455
440
419
396
377
369
374
392
420
451
480
499
503
493
468
436
400
369
347
335
333
338
344
347
342
330
311
292
277
273
281
304
337
373
405
425
425
405
366
314
259
212
180
169
181
211
251
291
323
338
335
316
286
254
229
218
224
244
275
305
327
333
319
287
243
197
159
139
141
167
211
263
312
348
364
357
332
298
265
245
246
270
314
369
422
461
475
460
419
360
296
243
214
217
253
315
391
463
518
543
534
495
436
374
323
297
302
337
393
454
504
528
517
473
401
318
242
189
173
197
256
337
420
487
523
520
480
413
337
270
229
222
251
307
373
431
463
458
415
341
253
173
120
109
144
221
322
426
509
552
547
495
410
313
230
182
181
229
316
419
514
577
590
551
466
358
252
177
153
188
276
400
528
632
685
673
596
472
330
202
119
103
157
269
411
548
645
677
633
521
369
212
91
37
69
181
350
536
695
783
776
668
479
246
21
-147
-219
-178
-33
181
415
613
725
725
610
407
165
-55
-196
-220
-113
105
387
667
880
970
910
708
406
70
-220
-395
-407
-246
58
442
821
1108
1235
1170
921
544
121
-247
-474
-501
-313
51
513
966
1303
1437
1324
977
461
-117
-628
-955
-1014
-778
-281
381
1076
1655
1991
2002
1672
1055
268
-534
-1185
-1547
-1530
-1121
-377
576
1572
2431
2993
3142
2825
2053
895
-545
-2144
-3792
-5402
-6925
-8348
-9684
-10959
-12197
-13403
-14566
-15649
-16609
-17403
-18007
-18423
-18687
-18866
-19046
-19313
-19741
-20372
-21207
-22206
-23295
-24383
-25377
-26205
-26828
-27245
-27494
-27639
-27756
-27915
-28163
-28518
-28964
-29462
-29956
-30394
-30737
-30973
-31116
-31202
-31280
-31396
-31579
-31832
-32132
-32428
-32660
-32767
-32706
-32465
-32063
-31555
-31013
-30517
-30133
-29901
-29822
-29860
-29948
-30002
-29941
-29702
-29257
-28614
-27816
-26931
-26033
-25185
-24424
-23750
-23131
-22508
-21809
-20969
-19948
-18740
-17376
-15922
-14462
-13082
-11853
-10816
-9970
-9281
-8685
-8107
-7476
-6743
-5889
-4929
-3905
-2873
-1887
-984
-172
572
1294
2060
2927
3938
5102
6392
7744
9077
10300
11341
12158
12750
13161
13465
13759
14135
14664
15378
16270
17290
18360
19393
20314
21073
21659
22100
22451
22787
23174
23658
24252
24929
25633
26287
26816
27165
27314
27280
27123
26923
26769
26737
26869
27163
27577
28032
28435
28695
28751
28583
28217
27721
27190
26720
26392
26243
26264
26394
26536
26576
26411
25972
25242
24263
23127
21961
20900
20058
19503
19242
19220
19326
19421
19363
19037
18378
17386
16122
14700
13256
11925
10812
9970
9390
9005
8705
8361
7850
7084
6022
4686
3146
1516
-73
-1495
-2649
-3473
-3948
-4099
-3979
-3659
-3212
-2700
-2166
-1636
-1124
-633
-172
248
604
867
1008
1006
857
577
203
-211
-600
-905
-1081
-1103
-978
-735
-425
-108
160
335
397
347
209
22
-171
-331
-430
-458
-420
-333
-219
-95
25
144
272
425
619
862
1150
1462
1766
2023
2192
2246
2175
1993
1733
1449
1201
1045
1025
1160
1445
1849
2321
2803
3236
3576
3796
3892
3879
3785
3646
3493
3346
3212
3082
2939
2760
2526
2229
1872
1476
1070
689
367
128
-14
-63
-35
46
152
257
346
411
456
492
530
579
641
709
767
796
775
692
544
340
103
-134
-337
-472
-518
-465
-321
-107
144
397
617
777
862
870
810
700
560
410
264
131
16
-84
-170
-241
-297
-329
-331
-295
-217
-100
47
208
360
483
559
576
536
448
330
208
104
38
18
44
104
178
246
287
290
252
181
97
21
-24
-19
42
157
313
488
655
790
874
898
862
775
652
513
374
250
147
68
10
-28
-50
-55
-41
0
73
181
322
488
661
822
946
1013
1007
924
770
564
330
100
-98
-239
-311
-309
-243
-127
16
166
304
419
506
564
600
620
629
628
615
587
538
464
366
248
122
3
-94
-153
-165
-127
-44
73
208
341
456
542
593
611
601
575
543
512
487
466
445
416
374
315
239
154
71
2
-38
-40
1
84
200
335
472
596
692
752
773
758
713
646
568
485
403
325
251
185
127
82
56
55
85
149
247
370
509
646
767
853
895
885
826
727
601
466
340
236
165
128
124
147
187
236
286
335
382
428
478
531
588
646
697
734
748
735
693
623
534
437
344
269
220
201
214
252
308
371
433
486
527
558
581
600
620
643
667
689
704
706
689
650
593
520
442
367
306
266
252
265
300
351
410
469
522
564
595
614
624
625
618
603
577
539
487
422
347
268
194
135
100
94
119
174
250
337
421
491
538
555
544
509
457
399
342
295
259
235
219
208
195
179
158
136
118
109
115
138
179
232
291
348
393
419
422
404
367
318
267
222
187
167
160
164
174
184
192
196
198
201
209
228
260
304
356
411
459
493
506
495
460
406
341
273
212
165
137
129
138
161
193
227
260
291
319
346
372
399
426
451
469
477
470
448
410
360
305
250
206
178
170
184
216
261
313
363
405
436
453
459
455
446
435
425
415
405
393
377
355
327
295
263
235
215
206
211
228
254
285
314
339
355
362
360
353
343
334
328
325
325
324
319
308
290
266
239
214
194
186
191
209
239
274
309
337
354
357
346
324
296
268
243
225
215
210
208
203
194
179
157
134
114
103
105
123
158
204
256
305
343
364
366
347
314
272
231
197
177
173
183
205
231
256
275
285
286
281
275
273
278
293
318
350
382
411
431
440
436
424
